CAL851	HCC2218	HCC70	KPL1	EFM192A	CAL51	EFM19	CAL120	JIMT1	HDQP1	ZR751	HCC38	HCC1143	HCC1187	HCC1395	HCC1500	HCC1806	HCC1937	HCC1954	AU565	BT549	MDAMB453	MDAMB468	T47D	BT20	CAMA1	MCF7	MDAMB157	MDAMB231
AARSD1	-0.802779796761542	0.80761463980364	0.390641468377895	-0.815267657772592	0.289514224040517	-0.176276481016175	-0.527831691043433	-0.229035642885968	-0.791389947325352	-1.28942904673264	0.383178152508369	-0.566520922859696	-0.893319188491165	-0.274700248215214	0.612296682873961	0.886724853455283	-1.59970418632961	-0.691136263848184	-0.224179780592277	-0.409149878318071	-0.86136416364823	-0.280713108684276	0.127524351694399	0.359882198457565	-0.515040762397021	0.289396869122888	-0.623873978497975	0.289103976841555	-0.146503182699038
AASDHPPT	-1.11203870656128	0.586153166602076	-0.439523640060973	-1.38296343535498	-0.875483163225815	0.406913630083299	-0.451926789686978	0.316796109402515	-0.450484175541052	-0.716380289392401	0.20626525632578	-0.888334859305586	-1.28768114439	0.25596733955073	-0.131398843067518	0.0820197824026052	-1.29629734983518	-1.42754138162977	-0.548571657911622	-0.460525556198692	0.48837769624467	0.150297525813253	0.247512759649818	0.223961713271931	0.431017995952894	-0.661699417683669	-0.882016969558071	0.325749940949535	-0.0488489088817414
AASS	-0.986874323022362	-1.19114361670203	-0.607826275426331	-0.767861495028562	-0.632821282222433	0.802840723864285	-0.984793655543569	0.348751633419767	-0.691449429237988	0.70026549823655	-1.23403650658482	-1.46207963051782	-0.378191552808777	0.370675044297247	-1.13615101248888	-1.36100943048811	0.311920192096841	-1.38064316906056	-0.829485770332978	-1.32230812694906	-1.08662524924171	-1.37282475810798	-1.296333975962	-1.06533820014982	-0.298092387150958	-0.627798817318952	-1.19328066460351	-0.488758522203348	1.05906218434713
AATF	0.413670001914886	-0.459911633362967	-0.610623201020304	-0.707462997134975	-1.19276033458776	-0.452492115785325	-0.33168097018983	-0.13431666371455	0.488458763112516	0.127876877815805	-1.15676272244234	-0.379143523549936	0.0449865963366851	-0.436130197552874	0.260427156697032	-0.610105873785553	0.583920845875136	-0.0673612248300778	-0.257564282840376	-0.108581882092599	-0.603032535720345	-1.02666050050888	0.32101327963606	-0.895579693021593	0.685550201646509	-0.881574313004037	-0.255798627816418	-0.383630755281366	-0.745319458310331
ABCB10	0.802414727977362	1.46052704733083	-0.679463371784563	-0.351270256018961	-0.272255708607442	0.198613891763262	0.172646303643311	-0.295841242085523	-0.426965568723496	-0.25193549727104	0.40669106486701	-1.002123263724	-0.314655540217935	-0.0305404564907409	-0.261940433384568	-0.735977212553786	0.71257325574202	-0.290305488546273	0.234704166006502	0.422939972047164	-0.570484696426203	-0.950632551492102	-0.323418311367892	-0.336002982924372	-0.19677264126216	0.0739942916399863	-0.464962876390078	-0.16517084934328	0.281023174058565
ABCB6	-0.676139815624798	-0.166675805061278	-0.474052264198936	0.714267445025973	-0.634404168685716	0.125081815976743	0.486165861796482	-0.455848046070247	-0.471997460344267	-0.245952345372629	0.663473419606352	-0.438805576680666	-0.76545197595205	-0.626888234496371	0.712379091893845	1.06883040539721	1.28718390077495	-0.202467753236733	-0.608183870448274	0.151783484393411	-0.398107565763255	0.0614235985937692	-0.329660955082706	0.271765617172576	1.11107940828129	0.268310075650428	0.536286117777232	0.752616013342581	-0.13550339533138
ABCB7	0.199253464205191	0.382417418150702	-0.555088215705277	-0.364536484700352	-0.0803131523858668	-0.446926632435193	1.14176140786052	0.171783887579021	0.472847440185816	0.0118868049896225	-0.808236614492038	-0.203827223100318	1.00465144895907	0.157495390007108	-1.10710567664804	-0.0493697161814807	-0.0495129084043182	-0.125931872938618	-0.22403839320425	0.949862179498776	-0.449314972626404	-0.319564262476394	-0.182625954114385	-0.383137187667339	-0.741023995393544	0.592518569488827	-0.428490149158157	-0.752689332684193	0.358524047455126
ABCB8	-0.436720817400566	1.60979580807559	-0.313732852835563	0.529454849100236	-0.266254021259353	-0.200575947869594	0.412827544705546	-0.66532089801871	-0.116722710870712	0.562192690619774	-0.367947778346221	-0.507200149587674	-0.30393886871147	-1.00686203242939	0.445447791445163	0.0667871164867009	-0.538233136643304	-0.707107050568819	-0.0586588206172144	0.869071215680188	0.121071382212366	-0.148379537179345	-0.510052216364104	-0.53793337450012	0.35436038601455	0.270229281017732	-0.334603307322823	0.161005792163617	0.00651134296911804
ABCC1	-0.0396263279861003	-0.423368592919324	-0.350583894405943	-0.31043795140769	-1.07530865802948	0.120339079934516	-0.541718927313341	-0.253186009144145	0.758391930262056	0.407725173868384	-0.291372887760553	-0.382131213010594	0.977279439460289	0.858065254120777	1.47492511325693	-0.944896548232685	0.150431474753944	-0.986842996152175	-0.149781155783958	-0.20289045712539	-0.322762061117904	-1.56918774172609	-0.869636720085763	-0.526724509167346	-0.32273536200914	0.065117668434645	-0.0908598995658204	-0.123146140432692	0.394895031518289
ABCC4	-1.46063299884751	0.179136391636772	-2.00170762014842	-0.654007181809317	-0.233378501092343	0.0653300066138642	-2.1176851952175	-0.300598277266501	-0.388877426774578	0.422663189049598	-1.40447050905066	-0.8712916355196	0.11939146401165	-1.17284294271002	-0.0972690045197555	-3.26555805983808	-1.16908911654244	-1.47397402611239	-0.363469923723489	-0.285860968801773	0.634752872177723	-1.56009410272577	-0.668716033177647	-1.886888798909	-1.30022409635816	-1.46319031703545	-0.561733385246489	0.590141298428725	0.528371504291674
ABCD1	0.517157169958926	-0.24374981593055	0.257027047677806	0.0472712086790841	-0.544325594638671	-1.22912644735581	-0.994247730271504	-0.48210957034147	0.366191702890812	0.0040026721142894	0.326003246268182	1.06663733640191	0.206169909719397	-0.665695779490708	-1.21976832307162	-1.66128866956753	0.0850764618495227	-0.640212058379202	-0.178605620477368	0.946730239843224	-0.0874201771668399	1.26832891623974	-0.192832460424247	-0.883773067831949	0.356585193810186	0.349197533063873	0.577557730328767	1.2473730951813	0.351435825715876
ABCD3	0.109478986917683	0.487122454407081	0.501755295181718	0.189471824259831	0.494471047700808	0.323996589814866	0.922684503923483	0.496390053043746	-0.185020329119772	0.507757608834396	-0.236092549437238	0.101375449088074	-0.00893981855884285	-0.862575693047434	-0.416921625818906	0.320308572046852	0.150687289025665	0.422853279923518	0.287609476103541	0.662110388958688	-0.52611530232314	-0.0077798448219239	0.808713285593968	0.0289309309178815	1.30803934146319	0.769950327754806	0.159127360856933	0.19682151743936	0.91557881148048
ABCE1	-0.96842768061105	1.07720419903956	-0.137800175423407	-0.639594724257882	-0.0158417342998924	0.126234339638342	-0.336494640852862	0.223194405930385	-0.352360635014069	-1.27264849552759	0.67826290783849	-0.305251470030388	-0.217045665283913	-0.0486750110854155	0.327526927077631	-1.07147207728713	-1.07767417427229	-0.854980337267342	-0.32043784578399	0.0570905258163766	-0.0583489429803968	-0.162938557790208	-0.0913370061345881	-0.142021571479442	-0.32703390034454	0.248201892746083	-0.204225479397333	-0.0184768622618098	0.561311891739311
ABCF1	-0.254831417335673	0.313350482540326	-0.199019941115274	-0.339635957065374	0.534333101270258	-0.0910365882440654	-0.318777747398209	0.112723048486822	-0.0220490950974452	-0.367410436356269	0.306259413295217	0.0666289302982983	0.226007830367624	0.742472168726524	0.289377107656656	-0.0545550620482717	-0.610522788103504	-0.807182571348093	0.207380175499495	0.577807455323108	0.166963867248109	-0.230766298359425	0.53058904001732	0.371345027307765	0.736133073549917	0.853079786463707	-0.0438043248742029	0.503049322007517	0.635289074071617
ABCF2	-1.214890946283	0.722394713002871	-0.367382651262548	-0.584399856760633	0.0673324313983366	-0.246906579654595	-0.560718906799671	0.386935834895429	-0.0285200212738951	-0.596929919029624	-0.073361237134012	-0.612677328205815	-0.485102541227306	-0.241303343442026	1.14433314802703	-0.404942230205354	-1.02501769511662	-1.09696796677539	0.118533523919691	-0.0171500158291807	0.653660837005116	-0.664038994309931	-0.0748328558844316	-0.425840683444301	0.737366973159689	0.262502860003008	-0.538688567678744	-0.00193048550261943	0.614612088281751
ABCF3	-0.236064558642977	0.688344445807701	0.717799405929375	-0.732457544439627	0.0526186393212296	-0.371019968237369	0.224359369458182	0.0854784793929238	0.272513728837405	-0.586885367290732	0.934597550193653	-0.398173051505119	0.246382700119374	0.18898420094798	-0.180538176148903	0.86373139062315	-0.704568239232514	-0.380124403405049	0.0737343156257653	0.288028040022286	0.0594057145983434	0.875061295262455	-0.221403778620688	0.881869462211467	0.217939491107619	0.350153906964541	0.0383536546867477	0.260578661020256	0.882147361481794
ABHD10	0.335751622487686	-1.40814643883573	-0.16401450958013	-0.194929725258012	-0.311075324919441	-0.0825610241777861	1.00015837626898	0.00387045260244999	0.110287812841719	0.603346636881094	-0.745096760839818	-0.9560703519323	-0.599707900786907	-0.93975494364358	-0.858001091974071	-4.27060807558464	0.670243204806604	0.597536136019839	-0.424541042234821	-0.259360152901486	-1.02802556988557	-0.357893920154168	-0.44224588461859	-0.211494690967215	0.169308240929984	-0.158299141513475	-0.349205338484774	-0.796538588685894	-0.556006900148138
ABHD11	0.582834857677522	1.40381312048386	-0.252720620989593	1.72718054963295	2.80681406747124	-0.108710797276085	1.32837627785318	-0.179394962582736	-0.641172146596171	1.33100407918018	0.638387931776952	0.244106634638796	-0.314832506259534	0.192849132548036	-0.678062922509626	0.520551515012398	0.119780658626508	0.35229922442552	0.914726025967881	1.15405579751458	-0.548210682315345	1.14784461060622	0.266559963551443	0.325966283430133	-0.442002816553476	0.527288940743038	1.09197070518718	-0.418351196301251	-0.297040286599511
ABHD12	0.575611157640416	0.435759565416381	-0.248180829041181	0.258588506924541	-0.231910224863021	-0.052213215748612	0.293347814048311	0.494055994655162	-0.132044089109273	-0.561679848173162	-0.224739828045611	0.227824433506351	1.72884981405657	-1.27626797399705	-1.40884336203446	0.0215685161691087	0.931484776825143	0.27108560566084	-0.18575809163409	0.743841156430084	-0.0194056428206576	0.379672120014243	-0.313362784930867	0.177734158876321	-0.70967374550955	-0.047064099734268	0.629589129928304	0.000561356091777321	1.04105742962956
ABHD14B	-0.735899105397704	1.71871145316751	0.428308914145559	-0.563990741073632	0.00526420521805918	-1.399676111598	-0.228892388352511	0.367169380453807	-0.0951713515664943	-0.0723931055084861	0.870703428309019	-1.81993841068725	-1.34557493912952	-1.17116570463993	1.77767094146387	2.12371680377616	-2.04700644800322	-0.613732047312938	-0.369220356117771	-0.0288839602781817	-0.136065170674287	0.630622823037988	-0.763171803268726	0.937578397972369	-1.34767803868924	0.762231256643147	0.0481377501721172	-0.110255989415433	-0.400551987563902
ABHD16A	-0.130867907603329	0.998408429773182	-0.117529125730146	1.24715326861503	0.329353839304548	-0.0756184038266065	0.398252858473154	-0.387703398673895	0.289063189452553	0.900187471848811	-0.162760229668033	0.772844044173602	1.00343723347208	0.540120653111148	-0.0460234063684057	0.098203043485166	0.776825251949278	0.613034816935382	0.116050156685999	-0.0843752284272333	-0.0996342409321018	-0.314728289206754	0.353628808123091	0.549796823139424	0.457130059342049	0.87683973267697	0.766871925984518	0.552630028763933	1.10124381831597
ABI1	0.37931337543157	0.531318369960835	1.0343817512649	-0.00639204489989291	0.345216843081023	-0.152193202595196	0.866289690281302	0.187132925903596	0.24753926430077	0.148941760737271	0.616639251731718	0.107877993152905	0.168360765585102	0.583954179896366	0.152748625708946	0.697709653934386	0.3578626956891	0.58149723175069	0.215913498953431	0.00427072279075046	0.00142302055262095	0.250125908870892	0.187075765142848	0.0645727374987135	0.693859908696609	0.288273109527394	-0.0785350829031135	-0.30499499941288	0.259205877637642
ABI2	-0.590247144162261	-0.550428548199215	-1.55239360631423	-0.256610824842113	0.0110806720421615	0.452902607904194	-0.0805004473022227	0.447145898208552	0.0946213626408118	-0.907931673656811	0.266801414290302	0.1382325884001	-1.22445524602623	-0.459600653924895	0.694127170196313	-0.159197934735279	-0.145238347290822	0.27359598714282	0.379087713804474	-0.519504638566985	-0.231705838989376	1.04708825591337	0.0821894621527857	0.240797917217512	-0.396292342389535	-0.479044895798027	-0.430249737785005	0.622761710932303	0.144453076397485
ABL1	-1.07883603467252	0.479443318836073	0.0447639901140142	-0.168359298852628	1.01951995710259	0.172579345496297	1.17919609777682	-0.580867379528146	-0.22515967839142	-1.30918885305043	-0.100380744843461	-1.43277887991516	0.0040062337241655	0.50158792535468	0.5416057242059	0.982880130482027	-0.648442744977316	0.471384658246149	0.202808279216205	-0.104187785137138	1.12278310361149	0.426702208644101	-0.0687987780461616	0.417199358147391	0.678345614274755	1.21037078970472	-0.0947526344085987	0.290966264785397	0.00696080079984313
ABR	-0.808655612994417	-0.194595391521365	-0.437797316114441	0.371532507723816	-0.689472505072289	-0.227619514057265	-0.0657750523850869	-0.483817273867422	-0.694754233391348	-1.36300526931211	0.425692997943511	-0.285093100812355	0.633942870747651	-1.24037930352119	0.304883248334268	-0.0984683250275379	-0.682137038491734	-1.03158678098893	-0.863282146256022	-0.891022695956225	0.0874149263799458	-0.401635704698429	-0.365711860428129	0.0342435948964361	-0.0886625893383759	-0.345688813132313	1.19845083149233	0.285058869855453	0.947877782788227
ABRAXAS1	-0.183769905504468	-1.34017116464074	0.344042124495666	0.0249122816557006	-1.16183858581727	0.416275275511353	0.668232459991503	0.0496081066673905	0.000435690818277545	-0.010620800576924	-0.915613552813261	-0.32009788888627	0.0853951782938795	-0.770740357669866	-0.525576820782045	0.297807073263698	0.318339782557514	0.0607553777599359	0.0953844686507738	-0.810259796855043	0.287146489852796	-0.844679231982524	0.214723709414283	-0.156696926279245	-0.239160301026149	-0.363332542563553	-0.114019733444006	0.461338966712893	-0.483027173455911
ABRAXAS2	-1.13402248036566	1.12099161424575	0.0388082903827682	0.309914419088478	1.22051636983273	0.182343398712999	-0.102784760159053	-0.419953667427752	-0.263601539867448	-0.0573957307780908	1.36285741314885	-0.0239762905186914	-0.614774885979082	-0.334054564588482	0.836170105481812	-0.167516127655453	-0.677980558071397	-0.160086941261985	-0.0957757509987658	0.138254280943478	0.13302738900252	0.515373399159629	-0.192407308851589	0.21622937705781	-0.513385854584328	0.936737605759901	0.422577993015626	0.157621613388434	-0.0561481910170419
ABT1	-0.579213106281694	0.171858241417534	-0.284256513518282	-0.387629470143656	-0.130236169539829	-0.331118021083408	-0.0250063127100849	0.213543000820086	0.546134717371627	0.2897614164328	-0.792886238771365	0.26276377053874	0.449070521948914	-0.0826801738458155	-0.317009091466348	-0.713236931849704	0.687828138220749	-0.485261527890287	-0.0687119335785835	0.58573581717616	-0.27203971978057	-0.0458813214421472	-0.144472408797483	-0.396220031759416	-0.0486793486207373	-0.77757097430622	-0.725681901461261	-0.00454771341166882	0.280230511972434
ACAA1	1.04232019660695	0.295277996285878	0.721291537907724	0.437501983152027	0.635151589951541	-0.139274827466484	0.508515887993676	-1.337802403418	0.305534560898826	0.903011221024793	0.293568898821459	0.597169806760181	0.109798392759933	0.51956260594102	-1.17842186868257	0.227366832462757	0.576447344503365	0.700349853068589	0.403301807179127	2.21875587493863	-0.727575127586936	0.574735107235756	-0.122866762388132	-0.0523771363180288	-0.118732412617951	0.770853589700835	0.535785285453518	-0.0362250312774102	-0.353791010031582
ACAA2	0.794779636763286	1.23581519738176	-0.0355715547376912	1.82099473209025	-0.187211328884823	1.2104543734531	1.6686237601944	-0.456154702143927	-0.788700739455696	0.906358068655088	-1.62192423619724	-0.523133025964656	0.9312726754805	2.02860553838884	-2.23167038299314	-0.625333201636398	-0.205094626387442	0.197829499470833	-1.49140423157244	1.56347735745918	-0.372996637875144	-2.8726992847558	0.242740746146098	-0.788567675063288	0.112461556893635	0.312386300307293	0.659265404176704	-0.556905071295084	-1.01316676678703
ACACA	-0.711298601566813	0.0634938468971642	-0.164039716651085	-0.375997964911721	0.376725599658112	0.195815867757405	-0.118930210167796	-0.173498055470453	-0.0629054611400205	-0.859460693235663	0.634855305144967	0.35740070723875	-0.315158784686949	0.115486895512767	-0.407827823828817	-0.768942788705537	-1.26879558630673	-0.79399146924201	0.568151167332083	-0.12698763062593	0.676377148825253	-0.191144441671275	-0.698670527330203	1.09887302633591	-0.510537737474281	0.0217568244023372	-0.345198441014274	0.120195668814482	0.847279279813138
