CAL851	HCC2218	HCC70	KPL1	EFM192A	CAL51	EFM19	CAL120	JIMT1	HDQP1	ZR751	HCC38	HCC1143	HCC1187	HCC1395	HCC1500	HCC1806	HCC1937	HCC1954	AU565	BT549	MDAMB453	MDAMB468	T47D	BT20	CAMA1	MCF7	MDAMB157	MDAMB231
MIMAT0000262	6.3453608	8.142261	6.3352118	6.129283	6.4324584	6.335569	6.499208	6.229588	6.103917	6.012792	6.6094003	6.181699	6.290756	6.3657975	6.083852	6.7596884	6.3425193	6.4452634	6.2813272	6.413628	6.037602	6.274448	6.571525	6.627169	6.436295	6.523405	6.107688	6.2955394	6.288543
MIMAT0004613	6.580296	6.8874035	6.380418	6.313246	6.597382	6.856861	6.73674	6.720415	6.6311045	5.929081	6.621173	6.254556	7.242126	6.5737987	7.2359185	6.5453506	6.7387676	6.863691	6.305606	6.78031	6.574858	6.8110857	6.351381	6.4969735	6.1091514	6.2988415	6.327867	6.364047	6.898208
MIMAT0000457	6.678917	6.8874035	6.8656716	6.8660426	6.8594728	6.61956	6.879951	7.0377116	6.8456154	7.003602	6.8199234	6.8641863	6.8483725	6.6745453	6.7179503	6.8928766	6.763279	6.8269296	7.0588574	6.8553667	6.7833257	7.113221	6.8441095	6.875903	6.8196683	6.6130896	6.702796	6.3969474	7.030115
MIMAT0000072	9.164278	10.230297	8.701792	7.660638	7.8327003	11.153324	9.997363	9.107844	8.882123	7.456806	9.546123	8.040673	9.606128	10.17244	9.142771	8.385086	8.114679	10.151968	8.038699	8.865671	8.432626	9.995004	9.217303	8.507834	8.408924	9.30893	7.8308005	7.590737	9.617302
MIMAT0001412	7.7650704	7.888317	7.0991898	6.7559557	7.115928	8.539973	8.035789	7.5594153	6.5444236	6.578033	7.804712	7.3369975	8.158761	8.385302	7.210038	7.355175	6.6361895	8.398017	7.246503	6.8626995	7.618018	9.283204	7.3915443	6.9591904	6.640679	7.1050706	6.6018453	6.956986	7.365885
MIMAT0000458	6.027464	6.2303567	5.9729223	5.895303	5.9441557	5.8409667	5.860218	5.9243374	5.763677	5.793636	5.993901	6.023477	5.8544946	5.804776	5.7191834	6.0544143	6.1133256	5.8288345	5.822985	6.0669503	6.0183673	6.1020284	5.8752885	5.851749	5.8409667	5.9664764	5.792335	6.186659	6.027464
MIMAT0007881	6.2995744	5.9927683	6.624686	6.313246	6.2141247	6.3090672	6.4500566	6.4669533	6.0101085	6.167117	6.319582	6.254556	6.1381183	6.1824937	6.2280493	6.4498916	6.275938	6.2735157	6.125982	6.3733	6.250772	6.428444	5.913847	6.132577	6.0145783	6.2439356	6.5855637	6.491372	6.245648
MIMAT0007883	5.9307375	6.139961	6.139551	5.7750506	6.019702	5.877499	5.7829328	5.9243374	5.8384476	5.7452374	5.859721	5.8772535	5.912171	5.8301034	5.858727	5.7679195	6.2585187	6.0148015	5.9207697	5.948367	5.809929	5.9932213	5.8158317	5.851749	5.9128895	5.8234944	5.820179	6.068886	5.9226737
MIMAT0004929	6.541484	7.9158196	7.3463364	6.4607425	6.669452	6.4607425	6.6950192	6.159064	6.916357	6.2032013	7.363259	6.390255	6.9343987	6.819796	7.7889466	8.3258	6.275938	7.1972165	6.125982	6.5464315	5.896756	8.868298	6.5226207	6.627169	5.877499	7.293058	6.5444236	7.7265587	6.763146
MIMAT0000440	10.074208	10.202662	8.158458	10.799986	9.477434	8.921782	11.697163	9.438667	8.980311	8.336372	12.664867	10.087105	9.735455	10.086269	10.349049	11.866023	9.086826	10.121909	9.147688	8.912141	10.700838	12.934769	9.405822	11.979554	7.760953	8.88093	10.214428	12.170276	7.535353
MIMAT0007884	6.082575	6.5439596	6.466627	6.048323	6.1707263	6.169324	6.291309	6.1771207	5.8745513	6.012792	6.4046307	6.3240905	6.1381183	6.202026	5.7905116	6.3474884	6.4063325	6.0995054	6.125982	6.2338114	6.200261	6.1020284	6.279843	6.4592676	6.1982975	6.3123384	6.268285	6.1485276	6.357024
MIMAT0007885	6.203397	6.2735157	6.3352118	6.1679196	6.0318804	6.0145783	6.0919113	6.159064	5.97728	6.1301074	6.7566233	6.368419	6.2317014	6.2585187	5.8135247	6.6564965	6.0748906	6.3619437	6.628628	6.1043367	5.9791107	6.319943	6.1572456	6.148324	6.0145783	6.065012	6.0498486	6.1485276	6.171527
MIMAT0007887	6.554589	6.139961	6.7329473	6.566054	6.530289	6.411935	6.8036146	6.5518236	6.275193	6.0919113	6.5106454	6.4944158	6.4677687	6.295356	6.005849	6.8182626	6.3425193	6.7890773	6.5287275	6.289097	6.0565834	7.0332026	6.0916996	6.5694	6.308885	6.351911	6.1955442	6.6906962	6.4852657
MIMAT0007888	6.0461416	6.0435195	6.6616354	5.871844	6.0318804	6.139551	6.3099766	6.0465784	5.909533	6.0531116	5.9754467	6.4326253	6.1220512	6.1224656	5.9023147	6.3206654	6.275938	6.1199784	6.5694	6.0919113	6.130313	6.251151	6.0578833	6.050502	6.3352118	6.1719275	5.97728	6.224002	6.288543
MIMAT0007889	6.027464	6.2303567	6.380418	6.006298	6.0074196	6.0145783	6.2343864	6.194757	5.909533	5.793636	6.497772	5.966938	6.07232	6.1224656	5.7433534	6.2370667	6.3586073	6.0148015	6.17971	6.2781706	6.1481204	6.1785154	6.2197495	6.116448	6.254745	6.0487595	6.2785425	5.7998643	6.3300204
MIMAT0007892	6.186659	5.8855743	6.54782	5.895303	6.1596694	5.877499	6.026136	6.0268	6.0101085	6.0531116	6.1820965	6.181699	6.105594	6.102238	5.9857283	6.2370667	6.223809	5.9013495	6.3294826	6.1407785	5.9181476	6.1278396	6.1731277	6.116448	5.9128895	6.127014	6.026136	6.3300204	6.274448
MIMAT0000222	6.6549225	5.708187	7.4766245	5.6712933	5.7210994	5.6853795	8.0077	6.64501	5.6848187	7.2650995	5.7120457	7.818135	6.8872814	6.6322684	5.66931	8.802711	6.554128	8.289557	7.67779	5.6607804	7.072106	9.203153	7.564302	7.970451	5.6853795	5.6650515	5.6593537	7.561937	6.3163266
MIMAT0000459	5.6681757	5.708187	5.7158933	5.6712933	5.6596394	5.6853795	5.672708	5.66931	5.6848187	5.6957154	5.6670403	5.6797614	5.6664724	5.6721425	5.66931	5.68622	5.669877	5.6718593	5.6814494	5.6607804	5.668743	5.67948	5.6664724	5.6661887	5.6853795	5.6650515	5.6593537	5.697663	5.6656203
MIMAT0004614	7.3521757	9.643874	6.9870934	7.3174124	6.6299396	6.856861	6.928607	6.5100126	8.186114	6.829723	8.732812	7.039577	7.336283	7.8334594	7.589689	8.992683	5.886794	7.6046643	6.9855003	7.187352	7.4979315	8.946906	6.9308558	7.854432	6.6824327	8.074463	7.1340156	7.3593984	6.077029
MIMAT0002819	10.971508	10.457802	11.410637	11.181016	9.642666	10.361286	11.9567175	11.103327	11.973435	9.885971	11.701865	9.188094	11.180755	11.109054	12.209859	12.719303	11.514931	11.547227	10.186189	9.791	9.460824	12.142847	10.723174	12.624868	11.289091	11.533286	11.751553	10.056123	9.763461
MIMAT0000460	7.194363	8.943276	6.6616354	6.9900475	7.3036895	7.410239	8.257058	6.8151913	8.186114	6.3393154	7.5551257	6.954662	7.219459	7.251056	6.8795834	9.145347	6.4672794	8.298521	6.9703937	6.5281024	6.2174244	7.997462	7.490089	8.031605	6.59768	6.9331007	7.0656586	7.561937	6.6363344
MIMAT0000461	6.8042603	6.578788	7.2280493	6.854245	6.6219053	6.4844604	7.535664	6.4522	6.4522	6.306335	7.3703384	7.6114674	7.7111506	6.9857283	9.572492	9.219652	6.525756	7.097821	6.231317	6.2781706	7.214319	9.254084	6.308885	7.3367295	6.282069	6.4645047	6.911931	7.408797	6.3163266
MIMAT0000226	8.57622	12.062219	10.013839	7.3174124	11.001851	9.899523	13.366507	9.026053	9.582198	9.53914	12.9224205	8.952596	10.028196	8.451665	11.633976	12.295961	10.557023	9.745237	9.232589	9.934737	9.339894	12.988614	10.408181	12.377422	10.199562	10.912351	10.156033	9.339271	9.604665
MIMAT0001080	6.541484	6.2303567	7.072106	6.006298	6.2141247	11.036462	6.7230124	7.2217803	6.898934	7.003602	6.5852633	7.039577	6.347666	5.926474	8.991834	6.3474884	6.9023147	7.8747354	7.4125276	5.8489985	6.4508815	7.2135415	6.0406733	6.132577	5.8409667	5.8422246	5.847496	7.97602	6.0441756
MIMAT0000227	7.8574834	8.094922	9.377037	7.334497	7.4876795	8.659746	8.56514	8.687271	7.6764507	6.852748	8.129849	6.89506	7.9590745	7.545119	8.817495	8.391544	8.095503	8.522111	7.7854853	8.014188	7.2561617	9.799104	8.651554	8.338513	9.684836	9.890052	7.901169	7.440703	8.35698
MIMAT0000228	5.910493	5.708187	5.9128895	5.7241044	6.019702	5.803744	5.885086	5.8366814	5.724923	5.8402114	5.879706	5.966938	5.814807	5.9497685	5.7191834	5.9183865	5.9733815	5.9248123	5.7889466	6.028348	5.853996	6.1278396	5.8158317	5.851749	5.9474325	5.9319196	5.900867	5.9845896	5.886062
MIMAT0000232	6.0643654	6.139961	6.2889123	6.048323	6.102868	7.307246	6.026136	6.159064	6.0419874	5.971544	6.165912	9.169324	5.9307375	6.3998547	5.9653225	6.8371863	6.20594	6.4124427	6.0982428	6.2110124	5.9590745	6.274448	5.969473	6.132577	6.078311	6.0963464	5.8877687	13.843728	6.1249485
MIMAT0000231	6.0461416	6.0435195	6.3352118	5.9183865	6.114367	6.995711	6.0703893	5.986866	6.1632977	5.8402114	6.1331935	8.26908	6.0552826	6.102238	5.9236245	5.987776	6.151169	6.159871	5.9825373	6.1645045	5.9181476	5.9059286	5.894818	5.8323836	5.9128895	6.0487595	5.913847	11.21906	6.010332
MIMAT0000074	11.769862	11.909867	11.821415	10.773551	10.354866	12.751127	12.378127	12.369565	11.125587	10.482506	12.068553	12.22714	12.1105385	13.386437	11.832874	11.8974905	10.47398	13.007721	11.941125	10.929051	11.690085	13.10538	11.693426	10.987974	10.534653	11.149334	9.779375	12.929179	11.645672
MIMAT0000682	9.978224	7.6471705	11.403827	9.93977	7.2047668	8.299621	10.381219	7.186857	8.142515	8.540748	10.981916	8.4404125	10.077296	9.128484	7.45697	11.511842	8.800058	11.011395	7.658997	7.021147	7.35931	11.092764	10.007966	9.770515	7.384827	9.88443	9.830912	7.2554064	8.182742
MIMAT0000318	11.194671	8.118785	12.448481	10.806904	6.4137974	9.275473	11.054455	6.3921456	9.23326	10.562881	12.177423	10.126498	11.676799	11.261395	5.9653225	12.592562	11.074162	12.149334	8.102553	6.6513386	6.2174244	12.941638	11.443788	11.305987	6.702796	11.282028	10.422349	6.2955394	6.978768
MIMAT0000617	12.480715	12.936572	11.869629	12.925788	11.24001	6.169324	13.005376	9.006129	11.976024	11.809439	15.181333	11.222921	12.430074	12.574451	6.1026583	14.235551	12.518184	13.129151	13.201949	11.864352	6.0940247	13.870567	11.096557	11.508077	12.127053	10.724096	12.110653	6.491372	6.44791
MIMAT0002811	6.0643654	5.940167	6.466627	5.895303	6.1707263	5.981396	6.003602	6.159064	6.073392	5.793636	5.937815	6.230741	6.1701255	6.1824937	5.767125	6.2933335	6.151169	6.0365033	6.1531973	6.245077	6.112283	6.3423414	6.0406733	6.050502	5.8409667	6.032762	5.8745513	5.895303	6.060696
MIMAT0000264	6.9789963	13.772599	11.614181	10.944998	10.473107	6.4607425	12.466905	5.945561	7.211694	6.829723	12.097812	7.709911	8.254698	8.115304	5.9023147	8.936491	9.77073	10.509112	8.562395	8.139705	6.4508815	13.343069	8.991437	11.250138	9.33188	11.5181465	10.889626	7.0428634	6.4729753
MIMAT0000265	6.203397	5.8855743	6.240696	5.895303	5.9823093	5.7652698	5.933809	5.9030385	5.8745513	5.793636	5.9567537	6.206331	5.8346605	5.9497685	5.8361764	6.021702	5.9733815	6.0365033	6.125982	6.1286645	5.9387565	6.0485415	5.951168	5.908813	5.877499	5.9145646	5.989593	6.186659	6.171527
MIMAT0000266	13.432715	7.1414943	12.908841	7.011451	10.566749	6.139551	14.66072	6.925406	15.370469	12.964951	10.60868	9.994311	14.29829	11.49425	6.3114305	11.8912525	16.257032	15.640784	15.934771	7.140063	6.130313	6.274448	14.808291	13.085597	14.496761	9.39354	6.7102556	6.3969474	6.274448
MIMAT0000462	5.6681757	8.377992	5.9128895	5.824259	6.0439568	6.139551	6.829469	5.66931	5.97728	6.1301074	6.3628206	5.6797614	5.6664724	5.6721425	6.835166	6.1179028	7.019035	6.159871	5.6814494	6.331813	5.668743	6.659211	5.774787	6.2694073	6.254745	6.834155	6.7615514	7.342608	5.809672
MIMAT0000241	6.3750396	6.4716754	7.27659	6.3971186	6.6537766	6.9278965	7.511911	6.3451834	6.672567	6.2729564	7.327418	6.664625	6.5304456	6.8569856	6.5358973	7.574934	6.9132485	6.814422	6.739848	6.573344	6.534653	8.635065	6.708739	6.9136076	6.640679	7.8440466	6.593802	6.429114	6.9255247
MIMAT0004960	6.100347	5.8855743	6.8009	5.895303	6.067811	6.046797	6.113117	6.103917	5.97728	5.88533	6.0476694	6.130725	5.9855003	6.1224656	5.9857283	6.086614	6.275938	6.0787377	6.549207	6.3833585	6.2174244	6.604961	6.1572456	6.2694073	6.078311	6.142209	6.1301074	6.068886	6.5095377
MIMAT0000075	12.934519	15.008001	12.460988	11.490279	11.932827	14.353326	13.883162	12.987401	13.275447	12.159433	13.357022	12.264047	13.148293	13.959829	13.901273	12.741857	12.282536	14.360895	12.157486	12.318292	12.374754	13.661078	12.956282	12.1034355	11.500692	12.974344	11.666362	13.051323	12.682612
MIMAT0000076	13.408895	15.327253	12.332868	15.420592	14.028251	10.453075	12.980672	11.851878	10.326103	11.875269	12.581422	14.056218	14.052272	9.594716	12.961938	12.653141	8.973066	13.54174	13.859461	8.992542	11.391786	12.041612	10.879208	10.528854	12.496986	10.561995	13.347984	17.521442	11.771324
MIMAT0000267	9.028293	8.188094	6.624686	7.569552	8.096452	9.20205	8.7425785	7.3538527	7.2804	6.829723	8.738295	7.232469	7.9080925	7.030005	9.273236	9.164278	7.859845	7.898571	8.03144	7.461889	7.5725107	9.007532	7.669027	9.431352	7.044285	8.572927	8.102239	8.45434	7.7748528
MIMAT0000268	5.989593	5.8288345	6.19101	5.7750506	5.9823093	5.981396	6.003602	6.0268	6.073392	5.7452374	6.0298944	6.023477	5.7103934	5.7792597	5.694323	6.021702	6.1697245	5.9013495	5.8564878	6.028348	5.8321304	5.9356956	5.951168	5.851749	5.9128895	5.9319196	5.806324	5.9845896	5.829088
MIMAT0000269	6.027464	5.940167	6.139551	5.7750506	5.794676	5.7260137	5.7562227	5.791033	5.724923	5.6957154	5.777157	6.0511546	5.8544946	5.8301034	5.9236245	5.882154	5.930501	5.803744	5.6814494	5.9889116	5.7644734	5.8449883	5.894818	5.908813	5.6853795	5.8604665	5.806324	5.7998643	5.78999
MIMAT0000271	6.474436	6.5439596	6.507636	5.9406366	6.2564445	6.169324	6.272583	6.2804	6.0101085	5.7452374	6.3050585	7.3701644	6.1701255	5.8789706	6.8904467	6.498251	6.1697245	6.7890773	6.4867144	6.0541973	6.4218965	6.762216	6.1572456	6.050502	6.078311	6.0808706	6.318136	9.803001	6.3300204
MIMAT0000272	6.2995744	6.7102556	6.624686	6.380591	6.459759	6.61956	6.7503386	6.376603	6.3017707	6.167117	6.701826	6.3240905	6.305241	6.416671	7.09244	6.635029	6.8459916	6.4124427	6.0982428	6.5555096	6.0565834	6.8427277	6.902556	6.7254686	6.046797	6.8434815	6.649328	6.260214	6.245648
MIMAT0000273	9.155754	7.164605	6.54782	6.1093607	6.019702	7.7217827	6.174926	10.817583	9.587627	7.411257	7.1746264	8.140267	6.493135	8.815288	8.342386	6.498251	7.8936048	7.9278374	6.305606	7.187352	8.161081	7.478244	6.834155	6.1641026	6.0145783	7.4653215	6.0849147	6.186659	10.504124
MIMAT0000274	5.9504685	5.8288345	6.4240823	5.871844	6.0318804	5.9128895	5.885086	5.8366814	5.801676	5.7452374	6.0476694	6.230741	5.8346605	5.9030385	5.66931	6.086614	5.9733815	5.9013495	5.822985	6.0541973	5.8755345	6.251151	5.7538185	5.9271855	5.8409667	5.9664764	5.913847	6.186659	5.809672
MIMAT0000275	6.8473706	7.527477	6.54782	6.594847	6.102868	8.427857	6.026136	7.7452374	7.19761	5.7452374	6.5106454	6.368419	7.7642083	8.799443	7.963994	6.5908117	6.374692	7.6822224	6.0415497	6.2671614	8.454299	7.6580687	6.0406733	5.999098	6.139551	6.351911	6.152386	10.347145	6.245648
MIMAT0004567	6.1181107	5.9927683	6.2889123	5.9406366	6.055933	5.947666	6.0703893	5.945561	5.8745513	5.7452374	6.011898	6.1049657	5.912171	5.9030385	5.8135247	5.9183865	5.9941273	5.9479	5.822985	6.0919113	5.78738	6.0212574	6.0232553	5.8323836	5.877499	5.9493012	5.806324	6.186659	5.9226737
MIMAT0004675	6.460579	5.8855743	6.697663	5.871844	5.969703	5.947666	6.399	6.229588	7.0946584	5.88533	5.9567537	6.181699	6.216455	6.1224656	6.064581	5.9183865	7.2273755	7.0453773	6.4653215	5.962086	6.112283	6.1278396	6.3928328	6.1641026	5.981168	5.9319196	5.861211	5.895303	6.010332
MIMAT0000276	6.135658	6.6460185	6.3352118	6.313246	6.441616	6.139551	6.5468946	6.159064	5.8745513	5.8402114	6.3485513	5.995711	6.1701255	6.081297	6.15765	6.4742737	6.1697245	6.139961	5.9825373	6.188045	5.809929	7.1389375	5.9875484	6.254745	5.981168	6.3257103	6.308339	6.260214	5.9932213
MIMAT0000077	10.031701	9.393068	8.158458	8.386682	8.774425	7.8092213	9.464586	9.525267	9.102868	7.9887414	10.101739	9.137529	9.452777	7.975619	11.101674	9.038563	8.640317	10.125697	8.516212	8.390126	9.765386	8.868298	9.32625	9.410133	8.528142	8.188144	9.563978	9.330738	9.632595
MIMAT0000277	6.1181107	6.2303567	6.54782	6.0276847	6.114367	5.9128895	6.1340156	6.2123747	5.97728	5.971544	6.0298944	6.346425	6.1701255	6.2399325	5.9023147	6.1179028	6.0748906	6.179511	6.35297	6.079378	5.9590745	6.3423414	6.2500143	6.3121567	5.9474325	6.0487595	5.97728	6.260214	6.077029
MIMAT0004908	6.3301997	7.0200353	6.7329473	6.0276847	5.9441557	6.5309134	6.399	6.0069714	6.275193	6.012792	6.3767767	5.9375796	6.319582	6.6033297	7.2444115	6.635029	6.622784	6.6130896	6.0415497	5.962086	5.9590745	6.319943	6.4976125	6.083852	5.981168	6.2439356	6.0498486	6.1485276	6.288543
MIMAT0004915	6.203397	6.139961	6.54782	6.129283	6.277055	5.9128895	6.1340156	6.3610663	5.97728	5.971544	6.0298944	6.206331	6.0382605	6.2399325	5.8361764	6.2370667	6.0550656	6.0995054	6.376082	6.0669503	6.037602	6.1278396	6.1247416	6.132577	5.9128895	6.032762	6.0849147	5.7998643	6.1562347
MIMAT0000278	12.674292	7.802581	9.4841385	7.2193623	8.790674	12.480543	6.879951	12.828317	11.704751	11.460804	6.632995	9.403864	11.330037	10.967356	12.108946	6.4742737	12.631238	13.3036995	12.761563	6.176323	11.831034	7.547203	11.669793	6.225159	9.927556	6.7076354	7.5091414	12.419215	13.801022
MIMAT0000279	11.525937	7.6471705	10.226232	6.730368	8.299299	9.198445	6.607922	11.037938	11.009073	10.739258	6.701826	8.701861	10.356925	8.270435	11.394624	6.2933335	9.550497	12.081663	11.967572	6.3629956	9.060183	6.3423414	10.12811	6.148324	9.143051	6.338959	7.6166224	10.814831	12.06125
MIMAT0000280	5.6681757	5.708187	5.7158933	5.6712933	5.6596394	5.6853795	5.672708	5.66931	5.6848187	5.6957154	5.6670403	5.6797614	5.6664724	5.6721425	5.66931	5.68622	5.669877	5.6718593	5.6814494	5.6607804	5.668743	5.67948	5.6664724	5.6661887	5.6853795	5.6650515	5.6593537	5.697663	5.6656203
MIMAT0000281	7.6664014	5.7697716	8.317503	6.006298	6.203397	6.0145783	7.511911	6.0268	6.672567	6.683977	6.1820965	7.455245	7.2495403	6.2211037	6.801029	7.528884	7.3619437	8.017588	7.7504725	7.397974	6.2671614	6.251151	6.6416907	6.2401233	6.8381953	6.0808706	6.1411877	6.521522	6.4852657
MIMAT0000078	11.556248	11.177413	12.335728	10.852194	11.048766	9.779654	11.651164	11.589188	11.382921	12.56706	11.7367525	11.672231	12.657165	10.6507015	12.892767	11.806996	11.7715845	14.141518	11.723077	9.552265	11.736528	12.049267	11.53894	10.646567	10.303495	11.044039	10.040577	12.80074	10.704336
MIMAT0000418	10.003433	8.34802	10.485396	8.638328	10.649247	8.633395	12.133098	7.5386934	9.106642	9.413754	10.428549	9.603237	9.810619	8.40216	11.085194	11.241012	7.964052	11.244275	9.722739	8.934841	8.629648	9.415425	9.046442	10.731921	9.648465	9.024558	8.534031	10.136389	9.229804
MIMAT0000080	13.393889	13.529492	13.34836	11.994477	12.451662	11.980496	14.0736265	12.823519	13.314022	13.735579	13.376759	11.872836	13.610277	12.092958	14.194007	12.517593	13.892033	15.077829	12.822897	11.05906	12.961267	12.456316	13.291161	12.657265	12.774977	12.095008	12.051865	13.484104	13.009489
MIMAT0000081	10.83583	11.158837	9.760437	12.059314	10.864495	10.354844	10.825921	10.398231	9.194658	9.215848	11.373447	11.09717	10.602764	11.127575	13.032556	12.399088	9.811022	11.0004225	10.451736	10.135684	10.624823	12.860348	10.202662	10.540167	8.822188	10.415594	10.54563	13.633557	9.402032
MIMAT0000082	13.044225	12.914165	12.71355	12.7516985	12.343246	12.964951	13.25344	15.350812	14.267689	11.96214	13.960045	12.223736	13.149042	11.466928	11.995096	14.980377	12.342547	13.037541	12.37355	12.252946	11.158623	14.720395	11.762748	13.593496	11.90656	12.5087185	11.757886	13.059711	12.438556
MIMAT0000083	8.103655	11.034214	9.30289	8.65889	8.456929	8.403097	10.269781	8.306153	7.8031626	7.703696	9.923698	7.38111	8.439124	7.3844814	9.176522	12.048337	7.7163734	8.364179	7.732676	8.244031	7.0341935	11.405258	8.130725	8.375995	8.165812	9.07473	8.649471	7.765004	8.035624
MIMAT0000084	11.504665	11.880513	11.760928	10.741813	10.442011	10.983179	11.326901	12.917073	12.4832945	10.722253	11.772488	11.836666	12.683604	10.997525	13.066685	10.8216305	12.522459	13.97016	11.508641	10.713318	12.020036	11.616323	12.560421	10.468553	10.916514	11.458965	10.325182	10.631368	12.595679
MIMAT0004502	6.2995744	7.4729753	6.085977	6.069101	6.1485276	6.3869834	6.3816295	6.2123747	6.6311045	5.971544	6.319582	6.0511546	6.4022446	5.9497685	6.6167693	6.8371863	6.3586073	6.3790317	6.0701747	6.152792	6.0183673	6.5095377	6.1083155	6.100347	6.361242	6.351911	6.2061353	6.224002	6.383704
MIMAT0000085	6.169925	6.2303567	6.240696	5.7241044	6.0439568	6.139551	6.1546154	5.881175	5.943921	5.6957154	6.244887	5.995711	6.1701255	5.926474	6.15765	6.7795224	6.151169	5.9479	6.0701747	6.0541973	6.0940247	6.3643975	5.969473	5.9637055	6.254745	5.896514	5.913847	7.4564776	6.1091514
MIMAT0004679	5.7831945	5.8288345	6.19101	5.800123	5.9181476	5.7652698	5.8349133	5.881175	5.801676	5.793636	5.79831	5.781884	5.753016	5.804776	5.767125	5.68622	5.886794	5.7784715	5.754086	5.834155	5.693208	5.8760257	5.7538185	5.8711042	5.8409667	5.8604665	5.7200046	5.697663	5.829088
MIMAT0000690	6.605702	6.7102556	6.54782	12.068943	6.767655	6.5309134	9.865903	7.4004526	7.432876	6.0919113	7.327418	6.301222	6.79831	7.251056	6.6297936	7.683907	6.511278	6.9229116	6.35297	9.08127	6.200261	11.654739	6.4063325	10.12425	6.282069	9.08847	10.151917	6.8419733	6.6028843
MIMAT0004450	5.9701633	5.940167	6.085977	5.7750506	5.78031	5.803744	5.860218	5.76739	5.801676	5.6957154	5.8994174	5.995711	5.7739964	5.8789706	5.8806853	5.7279205	5.9521008	5.752481	5.822985	5.9754467	5.741197	5.813268	5.7954555	5.8899603	5.6853795	5.8234944	5.7200046	5.848498	5.8482475
MIMAT0004901	6.2361097	5.9927683	6.3352118	5.749534	5.969703	6.0145783	5.8091574	5.9662457	6.0419874	5.793636	5.9567537	5.8145504	5.814807	5.9497685	5.767125	5.8449883	6.094236	6.159871	5.8564878	6.1645045	5.896756	6.1020284	5.9875484	6.050502	5.981168	5.9493012	5.8877687	6.224002	5.9932213
MIMAT0000687	5.8902035	5.940167	6.085977	5.848498	5.904966	5.9128895	5.933809	5.9662457	5.8384476	5.7452374	5.937815	5.995711	5.9307375	5.9950323	5.9236245	6.0544143	6.094236	5.9706235	5.9825373	5.9754467	5.9387565	6.1020284	6.0406733	5.908813	6.1091514	6	5.8877687	5.9845896	6.010332
MIMAT0002890	6.0087647	5.9927683	6.0307775	5.800123	5.9823093	5.7260137	5.7829328	5.8592243	5.724923	5.7452374	5.859721	5.9375796	5.814807	5.972463	5.858727	6.0544143	5.9941273	5.877744	5.8564878	6.1286645	6.331096	5.9059286	5.913847	5.8711042	5.9474325	5.8234944	5.7782087	6.2955394	5.9226737
MIMAT0000086	13.701476	11.051358	13.329093	10.602996	10.034717	10.820952	10.051997	14.421957	13.911373	11.293955	11.261654	12.819277	12.379259	10.326306	13.993183	12.133444	12.026309	13.440743	13.029865	11.395207	12.774295	10.700891	11.645055	9.627954	12.426598	8.589577	9.80405	13.385925	14.155142
MIMAT0000100	11.137843	8.33789	9.109021	8.248971	7.712802	7.846368	9.217328	11.516616	8.976163	6.306335	10.366377	11.6283	8.770432	7.56018	11.187995	8.914295	8.193575	10.000535	8.688005	8.4901285	10.2223	9.758206	9.795732	9.097426	7.2386913	6.511911	7.980654	7.561937	9.168145
MIMAT0000681	8.651016	10.265463	8.374344	8.950264	9.656532	7.8646197	10.655441	8.346381	8.2422695	6.3712106	12.157419	8.782146	8.232229	8.936137	8.555624	11.453765	7.969358	8.99523	8.926296	9.741365	7.4044604	12.164153	8.807484	11.219035	7.1521835	8.718807	8.119201	9.643892	8.023033
MIMAT0004903	6.219943	6.8015466	6.9576826	6.1679196	6.4044604	6.3869834	6.515227	6.246788	6.191997	6.521993	6.213736	6.411765	6.2317014	6.331096	6.327508	6.698635	6.511278	6.255312	6.6666145	6.625855	6.2174244	6.3423414	6.379205	6.433627	6.436295	6.4645047	6.519007	6.7683167	6.56864
MIMAT0000688	9.266927	9.270622	8.975848	10.882345	10.466943	9.56769	11.729323	8.590176	7.6764507	8.261295	10.366377	7.9262366	9.755272	8.879981	9.218151	11.415546	9.079512	10.194695	8.521404	7.331096	7.2561617	10.119784	8.530211	10.837163	8.769904	8.3137	10.875135	10.945912	7.7897944
MIMAT0004958	7.29875	7.045159	6.7672577	6.793636	6.8594728	8.128974	7.852186	7.057234	6.69279	6.43346	7.914983	6.6465945	7.264349	7.114263	6.6808867	8.060588	7.3937764	7.491693	7.4674425	6.668034	6.574858	8.701341	6.6416907	7.301679	6.553514	6.476544	6.9754467	7.70044	6.763146
MIMAT0000684	5.9504685	6.0435195	6.19101	5.848498	6.2247734	6.0785246	6.1340156	5.945561	5.801676	5.971544	6.290203	5.995711	5.8931193	6.017031	5.9023147	5.8449883	6.132577	5.9479	6.0415497	6.1407785	5.896756	6.1785154	5.969473	5.9271855	5.7652698	5.896514	5.8745513	6.1093607	6.077029
MIMAT0000715	6.0087647	6.315421	6.240696	6.069101	6.019702	5.877499	6.003602	5.945561	6.0419874	6.012792	6.229396	6.0511546	5.912171	5.972463	6.005849	5.8449883	6.187847	6.0787377	6.2057443	6.4332933	6.0183673	6.1278396	5.969473	6.100347	6.139551	6.127014	5.900867	6.1093607	6.171527
