CAL851	HCC2218	HCC70	KPL1	EFM192A	CAL51	EFM19	CAL120	JIMT1	HDQP1	ZR751	HCC38	HCC1143	HCC1187	HCC1395	HCC1500	HCC1806	HCC1937	HCC1954	AU565	BT549	MDAMB453	MDAMB468	T47D	BT20	CAMA1	MCF7	MDAMB157	MDAMB231
ADAM10	5.22720282989504	4.55019141573757	4.2094191308979	4.45859449638003	4.17121820234524	4.68214983415688	4.04219072145763	3.8914110852761	4.86468006161846	4.95840756489071	3.88800999781061	4.13482047837416	5.44056142352275	3.10259183842215	4.01495972278791	2.90260095079008	4.94455073520769	4.82461256290321	4.68648095715057	4.14514019804247	3.94600772048799	4.60742828447302	4.09929840195011	3.79891982868306	5.22488572273904	4.05012278022447	3.98295061094216	4.17498161231039	4.95492343389665
ADAM15	4.8872935005309	5.21488069073734	6.25392569668954	4.05658903103942	4.9819046230473	4.43525465368629	4.832671573396	4.65845348996159	4.93331368504339	4.91379430508298	5.02743302148176	3.9119967162541	4.47260555506432	3.87312540006679	4.01502326857279	4.76785710157239	4.9064473152198	3.96783513998922	5.76839523761337	4.69767556755479	4.73376046595612	5.58813907280759	4.97759046148658	5.87755163756292	5.52036831557999	4.80571945792126	3.91426482172049	4.37426440586389	5.666214327216
ADAM17	4.91290133573415	3.64379067910165	3.5318951793531	4.3676277480434	4.22816201524854	4.39754579272296	4.59505692638291	3.95883428925285	5.39990945257167	5.20022654802959	3.45730143242886	5.01590841767225	4.69133856678834	4.66934573726951	4.40146174373129	3.86919741998289	4.93243133009567	4.55829587918669	4.67448507015882	4.14022327618059	4.24388568810117	3.99786241984603	4.543155154274	4.05097688341202	4.84550791280078	3.84742830915355	3.87158409651035	4.47852578150076	4.94724009093854
ADAM9	5.45243191654225	3.33624233572087	3.21552737347067	4.02434401106722	3.53383715736402	4.5066469653701	3.2286664293575	5.78189745644706	5.67363881747605	4.03516232789454	3.34989640231883	5.44432878092998	5.1285974003317	3.08126890818031	3.45627246745805	2.97367183346357	5.19274350163469	4.2846911354076	4.67584829883529	3.93267897125734	5.79356425791777	2.44307655211071	3.50966666818023	4.45584272016667	5.91714638544621	4.61717749496311	3.07511348249334	4.43314724958668	5.95326963845057
ADAR	4.62231757696396	4.61440279750409	3.97416585856228	4.67036512009706	4.47934306609231	4.39185887012954	4.71259278420413	3.48839718033775	3.94328964966685	4.44831313450078	4.23732148503995	4.60285221123618	4.65052219322822	4.87019007933091	3.54050504745322	4.07248045282614	4.20571642574426	3.89422942417792	4.87652323121763	4.94253756529393	4.23894475611641	4.17895045724895	4.16728930097201	4.47433080600688	4.05582295538657	5.13170089670014	4.09123556222737	3.88128876458113	4.0033082956009
ADD1	4.70622367279637	2.70946445982698	4.46111760438689	2.79840236368544	4.47111599399309	4.67881646072392	3.68563007786047	4.2412299083219	4.19619906437068	5.56466799775304	4.047277787768	3.82539070185591	3.61686594340183	4.1079054528191	3.13045463552993	4.26593851505353	5.00552766430468	4.15884880819578	3.50635113378979	3.4517089183952	2.76084171958296	1.91818089246131	3.70218486575647	3.60750358208249	3.78266394782838	3.72738170634659	3.21809813722668	4.24727234285193	4.14997531318925
ADD3	4.6876863591943	3.78526565923927	4.65242769567513	2.97081662717098	4.2480356964631	5.08617643013807	3.3400650142885	3.87081348958569	4.20879201874593	5.55003199413363	4.66626806762919	3.487345861255	3.38082870201996	3.84038802172254	1.66626866049471	4.39643089187481	5.06960557872993	4.15221822928787	3.43665381064659	3.47477169238442	2.93445176196934	1.51866812538216	3.6935307524259	3.83554064256389	3.92703961225488	3.58082586269987	2.77994761148702	4.07594578244443	4.32575412738574
ADGRE5	5.34907822575385	3.55235856440686	5.02710517963324	2.96312270614112	3.89664877065714	3.1979814393309	3.69189308455369	4.63198403456877	4.16015959985331	5.33135874836589	2.77575921036549	4.61671513504823	5.36226915984827	2.71888001597665	3.83188636139357	2.94918893622922	4.47909467277976	6.1734289531751	4.7253841504567	3.64158912283744	2.84011546355528	1.36818777775013	4.32529929223017	3.65807184111469	4.2628729616939	2.63613269426933	3.4646971294567	4.33357573046182	5.85537004386108
ADGRG1	7.93379235298196	3.46382864632378	6.38318207271506	5.33713558482285	5.05596867947172	2.89238542474097	4.82398467545433	4.91047944086708	4.29368183966573	5.32320529327753	3.41212905316163	4.92325015938553	5.22457857298405	3.90433657002874	3.35965207348122	5.56173981223089	6.06808461483378	6.57036726659298	4.90038296908681	4.55996758499721	2.40282764391309	6.4477591811718	4.76805128152453	4.39853329854182	6.08294091242617	5.61203850554614	3.46315094459398	3.22462593381825	4.17923034762113
ADH5	3.30586676017753	4.79654108884155	4.04861108266554	3.79467631755308	4.05967791116679	4.47887704150978	4.07410252564148	4.22573021299845	3.98603300921534	3.51868046912334	4.28709905363296	3.59746589988764	3.63365966013811	5.01025129315333	6.08640219181105	4.46602014803768	2.64810942574109	2.68536011811802	4.42436484534328	3.54773015421559	4.39945880528386	4.18190480083298	4.27679281052974	4.5340096435131	3.43116068832162	4.80846222155884	4.75039275053687	4.47679756239409	4.12604605814133
ADI1	3.77546735684482	5.79709924968823	3.79609077950576	4.05687267775668	5.01629276358942	4.44737641420798	3.69622302254796	4.34617501765069	3.48754730407605	3.34255594585043	4.62150215509104	3.87616542295376	3.73229293872578	4.4056554864208	4.54799685803516	4.35253525761685	2.78322323202203	3.50119172131351	4.08299516273931	4.49868493175784	3.79208933403689	5.63970755914768	5.16846709370471	4.75646484192407	5.86267782332854	3.45017298716227	5.14504455493549	4.83526248996235	4.37787470506922
ADIRF	4.37387342593354	8.18534623026049	3.32869966436893	3.28471497138145	8.36230176888392	3.16779082544987	7.44135309573287	6.43559239684207	6.66071467094595	7.58685187592386	7.918666677523	4.57457409941666	3.59960234814474	5.85160808687204	1.9907428346572	5.58941345595625	8.00289658007557	3.6241539561901	3.64769206140157	7.26239233926232	3.19736229836435	6.22912318673818	6.34446385010708	5.93738535156197	2.93723752036725	8.08817984290919	6.07406100978946	3.28264247761863	7.15946561552806
ADK	3.6891211253716	4.57742235195281	4.50992655686139	4.68064022737786	4.40567261236155	3.76565394642362	5.73684222495402	5.46628907899128	4.90033720238805	3.78642897902795	5.11608204537062	3.76059656857393	3.79583706171164	5.39741551290728	4.43108168424642	4.74996778480717	3.85258796755407	3.80282846490762	4.16960852610949	5.91540817783268	4.05732547062091	4.75455794512978	5.19871950364211	5.66211934254801	4.83356431560952	5.34182921171086	5.53254123620798	4.24898984929844	4.57620467637058
ADNP	4.57326724850314	3.76267164790148	3.61195055429184	4.89447404678838	4.39567818669118	4.51839070903997	4.9971783708713	4.15277397362213	4.57638186796455	4.11436846459877	3.95416641705687	4.46607541146728	4.30385362240665	4.10686508975702	4.23375436485487	4.73310008051881	5.22065603387813	4.27674982940245	4.04615300101336	4.63829961244917	3.74530274941231	4.66100219113525	4.22032991270972	4.2946415292754	4.09752812105098	3.92284145609905	4.77722820963655	4.41976553359174	3.69051263129803
ADO	3.40184770433764	4.64293923546095	4.27578187158272	4.62595102406803	4.76722061549272	4.43504649885498	4.69235240727885	4.51086912668267	4.19590410952265	3.46852578069261	4.58871462741726	3.83507882865869	3.94522113744942	5.11272286474387	3.91620841210205	5.48819008528012	3.04053726034738	3.13750353814814	3.86610112970684	3.9115734592731	4.44249992170642	4.53171759774309	4.01396781793023	3.92849055921489	4.02937398976315	4.20487477412679	4.64241734138881	4.29534348971193	4.93236529348778
ADPGK	5.91138375177611	3.08335402778607	3.4096967410978	4.60939306407126	2.50554634527565	4.5287390828559	4.43450591427878	3.48973388264323	4.6779377713592	4.52809611980014	4.15459075751437	4.40758815886399	5.35290532131255	4.1977209535799	4.95732841567372	2.79600042624682	4.09026059411697	3.88736856373672	3.84578356283417	3.56126813886074	3.97695204829584	1.76860895459761	3.37462676259614	3.6037043926723	4.24138647364389	3.81436736780421	4.07806601931288	3.59360613378361	4.1648127737379
ADPRS	3.6017756508891	5.38992594487257	5.02360506996841	3.8641645947657	3.97165872877425	4.05958926646342	3.94462956584932	4.2514096876128	3.97264268422554	4.3166028028098	5.11133906164621	3.97084942652658	3.61464356364101	5.93256583495719	4.46916482970497	5.64542779403781	3.07472063356359	3.64142636845824	4.10119372250155	3.79728302582616	4.81502248827829	5.08626155317807	5.10643565686691	4.45673805041903	4.04882397731003	4.57158118064169	4.1739104242332	4.98299190722261	4.9505405519908
ADRM1	3.87466941992755	3.34742544944362	4.5892189149971	3.54493008993736	4.25358186895892	3.85828005689293	4.62181997536073	4.55044974920909	4.60781335083862	3.89441568705215	4.26095985690544	3.92735944637095	3.49710531170534	4.39581396093324	4.91301991092216	4.46643039665806	3.78031194674632	4.51941992507859	4.21293329980504	4.07470896738679	4.30254858955467	4.55376020962659	4.2036117091397	4.66923541088645	4.29249242383353	3.9632772848782	4.88841386834515	4.51329119764963	4.26709111153434
ADSL	3.25972910952806	4.96660496840669	4.71878249340222	3.42620252443894	3.48186406557461	4.59853781722151	3.44245741623664	3.92096227752148	3.98512993787985	2.95851922071396	4.33077953358016	3.44987987798842	4.42205599356723	3.77538007615983	5.74665241056901	3.7099370700468	2.65349832897801	2.92183364545244	3.67681085239566	3.89682707650238	4.8229984649653	5.26753528391362	4.17510815124085	4.02491395119806	4.39370223656624	4.02730146662914	3.61035181003576	4.83256787890643	4.77535277655605
ADSS1	2.92244543190438	4.89630005838782	4.39680863391355	3.835904647125	4.65534359860388	3.69845829558438	3.90908962548531	4.07627890885907	3.7908227850762	3.02579170967027	5.05027690105008	4.03043406848717	5.52927473860055	7.94314519420576	5.92994459961882	4.73452841799981	3.0172905331796	3.30464852495551	4.44296690309968	3.98889916283133	4.21830839987152	4.92741746795931	4.92955934223653	4.5463324499693	4.61115022792336	3.82796259406342	3.56099704580392	5.96674946759515	4.08066331185956
ADSS2	4.03313979947865	5.40635754044952	4.65016770432654	3.80162826095371	5.1196700113493	3.75679313698974	3.79659660278747	4.96259030963946	4.53350793802639	3.13489913156496	5.51683674467854	4.76556725699312	4.24397736149828	5.02755317900036	5.26735566894936	5.50496149430532	3.49078827928932	3.10826319526453	4.71505333258372	4.08301881458879	3.87872562658139	5.01155171352581	4.94876538568411	4.2377907126782	4.7733294493196	3.89091012509335	3.74073068823898	5.07950965428739	4.39754826338208
AFAP1	4.89293153083151	3.79545203267041	4.12528212048201	3.74717796557243	3.61692316350923	3.83486913858285	4.54866524987858	5.11223792398551	4.44525688608416	4.53361715507516	3.71095193089319	5.74544699184375	5.29743641091723	4.8846679932532	3.80585025109031	3.51680994650809	4.28231389427686	5.0666102962277	5.78852235067483	4.34413168094202	4.67122840827231	1.56689883117727	3.76490948200704	2.95013031236449	4.65501210791883	4.62925642781844	3.07063007179575	4.89867714865873	6.4650610986494
AFDN	4.45106580092609	4.15556063193458	4.66039939868039	4.49077461420994	4.45372757282031	4.42126223247263	5.5231492080473	3.76873176664655	4.10065597605899	5.2947660959573	2.55979175783422	3.99373681680258	5.62301923741283	4.74961382061807	3.07705370913046	4.49876517504527	4.44698687515301	4.20736838675034	5.07507576620972	4.78481160581543	3.79922879798059	4.68237182343327	4.77352617342152	2.21824412950013	4.90904897186285	4.7281965185895	3.97724834800594	3.8166414299928	5.15678452918811
AFF4	3.94422312096227	3.83767387237803	3.92709209591351	4.62988408613256	5.71698480508668	4.44774373202274	4.71093719633265	4.22447422988164	4.26258487460612	3.98526960649253	4.44449741158771	4.50783099722855	4.65338072760046	4.63068532649033	3.8079930948714	3.88844587577719	4.72614401873357	4.69555053635457	3.97732379252272	4.09792777525788	4.24467170352161	4.28105600563513	4.38846032497357	4.55427822552654	4.1277398986204	4.49283130101212	4.10731415269346	4.32939478378937	3.95660037502508
AFG3L2	4.904998232047	4.976013364984	4.18908666990999	4.5429348018883	3.63868435104699	4.36073360490517	3.33758563488083	4.73613912340593	4.52889043893871	5.52676028728147	4.3057702883319	4.66957084469757	4.16798501517697	4.88051178265652	4.55529756728976	4.56538278141533	4.39547073187631	4.51211061561807	4.20990590291798	4.71645186446643	3.90617379838028	4.40196017963842	4.91620044269594	3.61934178040623	4.222855109351	4.47085493538954	3.82833573474857	4.41242708734811	4.05844426572435
AFTPH	4.31512822306977	4.16811964587305	4.88946358757155	4.24175514670693	5.53625747537875	3.86683155385635	4.40173070303923	4.34906731372325	4.15219687786212	4.50247840833819	4.89708118435483	3.89291571438506	3.517109628201	3.86717664692084	4.52012563381206	4.2039307618244	4.20472480343541	4.25189410281379	4.10311045234598	4.62912555546527	5.87702140639502	4.97629169577541	4.73760032560203	4.40064974515989	4.86074299645703	4.39687600876511	4.22148633998662	4.40365877584221	4.09007309917716
AGAP3	3.3364954014362	3.83069978304694	3.77401258058638	4.3042874356603	4.18035821970793	4.01816647283304	4.23805732912784	4.23587599815968	4.10585904954086	4.24770518950935	4.1273588322384	2.8549797608139	3.98598807272865	3.66528746513708	4.69898401106908	4.63181716242034	3.59051159673727	3.1088816570547	3.92483070967257	3.79138236875187	4.33712038093249	4.44237635195266	3.75872449305847	3.72171639345979	4.15616030234908	4.53350472070367	4.26137283955404	4.61825199948404	4.98997188443341
AGFG1	4.34377371120911	4.07634316002343	4.83070632238395	4.13892219458592	4.64471102277315	3.7058206502609	4.24699653015823	4.36960093768414	4.36362867550289	3.52125917634929	4.64693770985613	4.41663931816916	3.69623540431802	4.72247144189194	5.04859680518593	4.7056843548212	3.91101156374172	3.99447762556182	4.60910515933293	4.28700695713134	4.40709699179596	5.12940351857408	4.51895791687883	3.94046170282553	4.96410148517835	4.16749614583798	4.21132974383194	4.59370084758861	4.1199130453246
AGK	4.63380443141311	4.4863412139238	3.71427711328473	4.81832226799195	3.5826183706436	4.33589219824851	4.67813973528052	4.19635682214462	3.97015314371573	4.68715270736101	3.78896066992012	3.64341081514252	4.60476701738522	4.75501117455269	4.3585721425983	3.63248774096551	4.20607776811213	3.59655861944112	4.16607138634925	4.51261036577046	4.31856102320599	4.01334875265753	4.03686510492667	3.79495332713306	4.15104792527089	5.08293389300467	4.13656956631043	4.30816125122603	4.2903616391404
AGL	3.64283620540317	4.54727046749899	4.76598786941766	4.01509418050653	4.6040563311795	4.29017407082897	4.82923077114453	4.08555295650365	4.0681521505164	3.96957098916407	4.59877787381468	4.23056899657204	3.94583119008683	3.3955083229156	4.1630439343673	4.54739973586074	2.80602445569573	3.76801260948224	4.26865574093794	4.75146911452714	3.94905139868422	4.34072440955148	5.10510808334465	4.88262898959605	4.50868388376193	5.63463743804199	4.2385494706401	4.13142589504003	4.62614887515779
AGMAT	3.63362013396185	4.35960691593982	6.10957389216372	4.21411136554251	2.26448061525212	4.1686430679599	4.27000193729558	3.79563146776554	3.98446224013584	5.43963588626601	4.58533301862473	3.68744568001378	1.66743078217887	2.50866684051262	1.43821719441549	3.34022516716244	4.63147437995891	7.01924530184018	3.93320029395226	3.82632161459319	3.63183889954611	5.19782778563663	3.90868728303007	3.25626155107653	1.26055966519023	2.96372536589753	4.17896660096421	3.97492971740384	4.15645959415025
AGO2	3.86212183614207	5.63419129286355	4.6664617138809	4.60299217178188	4.62063200882548	4.25563858818698	5.13575327030662	3.92206972677408	4.39550117258512	4.54370449963251	4.66591198945944	4.33812312774187	4.59424999198147	3.94166083767556	3.66142621314465	4.13803014057775	4.25204541048324	4.46689027132142	4.45400449293815	3.82350316753623	4.51738630075561	4.79451078407205	4.36667269478696	4.13188004468492	4.24151635665265	4.48229954072532	4.73752686114911	4.06187217634871	4.65150601804249
AGO4	3.5983838948097	4.86461976314787	4.71522754064443	4.6259716356551	4.17870006614553	4.47674150860681	4.87612170507911	4.66396970303741	4.35184883179956	4.34921244962798	4.59613507615186	4.19998435138972	4.82466162402412	4.02440433084078	3.95963817002458	4.2705493512168	4.16703648737429	4.32181168553087	4.35225557052854	3.84803063747726	4.24207695498667	4.50762368342794	4.67286513783687	3.80488690992089	3.99272660756103	4.72482209312033	4.54776029021836	4.89007106260075	4.33853554427669
AGPAT1	4.40729677092154	4.66874997890425	3.70527055689478	4.25147728990009	4.53626739721454	4.38041932485219	3.93036411911176	4.50562581424345	4.56504789768032	5.40157800226791	3.84833587431165	3.99773182085453	5.70845886651884	4.86399304325807	4.76447235768878	4.41371491814808	4.3995238099727	4.85866489144342	4.67506665305538	3.34889864911948	4.77601141564203	4.42978563267738	4.27097110768906	4.58424502294345	4.57134257461139	4.84882610146426	3.33136855736376	4.81419285196583	5.65367026173147
AGPAT2	4.05725251769073	4.59218623570942	4.4924589461854	4.04791736678773	3.98014645033201	4.11986320278282	4.35968809261997	4.28001860192993	4.56989573575636	4.41991465047448	4.48611616456342	4.47910883688716	4.71046232864991	4.02380422905683	3.34680792920764	4.08790983497255	5.04330104907245	5.08544898693498	4.4935728314048	4.15208042145592	3.85487882760868	4.85905612991376	4.50303424351771	3.86038733468444	4.58122425590051	3.83663352257647	4.63120092657965	4.02966519290717	4.86487634689617
AGPAT3	4.51459412817364	5.02041113734733	3.93080354902653	5.43493708256735	3.83279768946659	4.24879098613189	4.78690700338328	3.75382031241763	4.77731240781426	4.30327203948049	3.83592150469398	4.78863663506625	4.64339990002607	5.61870558968077	1.95923819877148	4.65890218283094	5.01563977723831	3.86841261648248	4.13665946895438	4.38314802310489	3.63701941451139	4.00730244378688	4.55349613401341	3.9150135005426	4.27577811307155	4.28541811255847	5.03842237948824	4.27437749087057	4.66413126085309
AGPAT5	3.31457702015459	4.20019810013503	2.79268874943372	4.31390852544902	3.9989910093185	4.21803047263165	3.38745803625036	4.17686662583453	4.56734144442753	4.39412650359972	3.7680132309125	5.28373311717301	4.3856400602064	4.18996404784432	4.06388234454061	3.52761318601836	4.55926355906852	3.36065529905234	3.86224238776694	4.42868723900906	4.1529810334485	3.09993335986869	4.18427519963965	3.53748725916259	3.64489075584994	3.49869826302228	3.51929689228552	3.95427971066646	3.82031793689034
AGPS	4.11881792304691	2.09217840006086	4.08143618577006	2.51053593440999	3.63634844168553	4.22060668149503	3.88805525963892	3.97614924997715	4.30771575113045	3.39568167554146	2.86826618531749	5.11344859303309	5.03106882333609	3.20761262354952	2.54137554196111	3.23400681130303	6.15042448976216	4.26634239886778	3.57622361495665	2.94758303699426	3.07222707940098	2.77264153321362	4.25217122861106	1.85612588703426	5.16901136199383	3.60371550540733	2.62672306454249	4.1908288730724	4.49948975519866
AGR2	4.80998439789755	8.55389609600106	4.91484920745413	8.5509029991412	5.76206054457994	5.86188195514851	7.65668609529678	3.66045220686812	3.55091696141149	5.64359953643575	6.8252888521587	2.79542101293309	3.60372365575415	2.4916212002871	1.49362974805303	5.55599121909794	8.3209149493589	3.65449032396276	5.25268618794815	6.26756388546582	3.32141590604377	8.32324483494932	4.56695128099865	7.03800206410525	2.89517719846158	3.7480432298682	7.92647541001384	3.29964307419399	4.51232717649336
AGRN	4.96287125669825	2.89919200611418	5.28388540554617	4.57493778089469	4.0167744479035	5.30293650013307	3.68144374022631	4.90397475819568	4.48061001368517	5.87771313632027	3.36818329577011	4.57471375922004	4.19511909288291	4.65272245106473	3.4019000890236	3.93911683129037	6.05700627249177	5.62952752719535	4.55277284917244	3.87080450325971	4.28155403065766	4.19124155767186	4.26529615729947	4.68790874574064	5.52781061522301	4.25195684052213	3.9233525816516	5.17767680161341	5.44434807954995
AGTRAP	5.34262931889795	4.88660529255121	5.30475898823021	3.90671139508832	3.78492509853775	4.64359024129266	3.90106308744583	3.96616784714658	3.71228401739039	5.43370449273465	3.5738826432528	3.69271589737729	4.72171703556942	3.49926740512964	4.46580416966875	4.63992813596669	4.51010943144062	3.88169083479443	4.63019439078135	3.42092373290764	4.10042749360086	4.54672425264514	3.8158178837979	5.0376614221349	4.59007621943759	3.69792770399672	3.53163993889105	4.76592942223398	5.42578088670568
AHCTF1	4.48331334487104	3.52339516350359	3.85690233567	4.25225622999601	4.0313060744182	4.92412689571739	4.3784142375831	4.0097484884009	4.2257682274346	3.98950958283366	3.59404356774114	4.48261194745063	4.91557792284001	3.64388946538045	3.72197614563643	4.20507276565555	5.17987877255216	3.94891602511207	4.4696358963075	4.2536227951785	4.02223420800943	3.94378624943801	4.1515003263617	4.24646237068432	3.74934582961108	4.1965708119861	4.03929656104657	4.18630392762205	4.45521079459348
AHCY	2.73971014699742	4.78817091183977	3.71859953954046	3.79921615753872	3.63026061868027	4.27088170559061	3.53700831061452	4.73979992107161	4.76767665585304	4.00052790900747	4.94186885746223	3.88436220622056	4.23657318694666	3.82912335275358	4.44695969404513	4.84708457240379	3.31972058428009	3.82472382627077	3.5018115637593	4.20533121242095	4.78017890265734	5.02597246470925	3.87169127932611	4.77304476705635	5.53322580601155	4.2099873420457	4.35452783990552	4.23266331748781	4.46501805312427
AHCYL1	3.62311398014647	4.50199282450943	4.64050820452118	4.90077147010318	4.12194034872116	4.4215848588293	4.45117950983333	4.76940937748471	3.41602221759193	3.53460067485951	5.58470405410196	4.32138605616864	4.53059177114671	4.02434982948263	3.93684702482067	4.46377810750594	2.86547097635778	3.71531456237648	4.41501940739597	4.56222840495549	4.61550883962028	5.32397786982532	4.86014200617893	4.54073121455499	5.30183929623679	5.19621179739776	4.35371432289412	4.75507039108635	4.08028435956098
AHCYL2	3.91627194435517	4.4253637383117	4.29529580732888	4.74090948502192	4.43360270933503	4.49619146974118	4.35916508566343	4.26986672462254	3.93356940215635	3.64537372864311	5.1508801745763	4.02809640841819	4.11743258129436	3.95437638140938	3.87872122494037	4.55374168464843	2.99027454418782	3.6766421500278	4.24880830169848	4.30494858748381	4.404312795084	5.01566903465557	4.666779380968	4.7101551061416	5.20528438939364	4.89643262444536	4.50032370370639	4.54208633343051	4.08036286257765
AHNAK	5.24210453363802	4.52900572949062	4.66319876099366	4.34000426711898	4.96036336207652	3.9644050420132	5.03377666302927	5.17147702460302	5.36364286003211	3.64874528013544	4.55676578884399	5.70269926520547	4.13624361289921	4.42445171162805	4.01273482106992	4.26144272993521	5.57222028837857	4.40630793195175	4.19620307377285	4.27020629535993	3.59294554989066	3.89574898954991	3.93189662858531	5.21958642336156	3.90996565308376	4.15713425271581	4.02230735895087	4.81515309897276	5.64177676943169
AHNAK2	5.04539230767331	3.27426518523003	6.00797149331646	3.30569988884064	5.14374827914659	3.65526124011685	2.64029886587436	5.34548113259013	3.42193350849827	4.35333140203147	2.85020165303286	4.36500443057928	5.98154624848621	2.76970782142512	6.34192912797058	1.05078943434487	5.86980759319905	3.34201254399894	3.56344171822338	3.57766031170282	4.58137820431449	1.52315751761337	4.20496192156822	4.6665195664618	3.4994212202539	3.87546433835343	3.2531312657596	5.26076077067152	6.18411844000176
AHR	4.18363992589946	4.53567777865788	5.91705196766271	4.0738252645538	3.5481261855143	4.80500055377767	4.02177523490718	4.17988586062472	3.61619250644288	3.85361911557361	5.30324089226365	3.42673508154931	4.4155707527445	5.24650467229499	5.38371281745706	2.7291256451982	4.07778747989826	3.0181238179632	4.7332438487266	3.91208944290501	4.39514901318799	3.72317459541539	4.5725842291605	3.35151235795143	3.60391873176562	2.97473242350069	4.29255802554878	4.65834180281428	6.78451763213808
AHSA1	3.05355539271729	4.82171219487144	4.30778676046887	3.91118090368479	4.00098174268322	4.32487773223838	3.96098928498049	4.45309836648818	4.3120061757382	3.05999110032078	5.25208967797831	3.83606166695779	3.35929131910977	4.70727260931526	5.69497382549623	4.42258769219938	2.66880550946108	3.32468886777777	4.30475122740848	5.07901994832603	4.32790938434513	4.55027819532949	4.24824894733715	4.30197310850835	4.76959836576969	3.97458063302156	4.3897502048076	5.02267622531728	4.21946157387899
AIDA	4.46677009859676	4.4067386523244	3.81328150948228	3.92835259070504	4.04141357484489	4.26374983581098	4.61009778940924	4.20834239020058	4.0249061868092	3.91189054421221	5.46401603887851	4.08397774113266	4.74079258999391	4.15213400141127	4.55126799510081	4.57135438896855	4.59245369255407	4.03762318484194	4.54478640466981	4.1952251332658	4.25935394516209	4.28837348571944	4.19623701087133	3.86672385827542	4.62201832773701	4.33109510140151	3.69759760930514	4.99914645693599	4.65634067422321
AIF1L	5.55787906183375	5.65039474156632	5.38285228119452	6.11387251475195	6.40400593174359	4.38656928146041	5.63880218876517	3.08324397500905	3.70444563169184	7.21874398870545	5.39931146481957	4.69630514594846	5.11086307629225	6.72502044867217	4.38532809785124	6.81568077725808	3.65333329972068	5.51796216371426	5.90480823167971	5.11728585545176	2.70487920936573	4.93279404060882	6.55390712554724	5.66764302581927	7.11840384090131	5.48524204784699	5.57792375007756	3.9126289567797	3.42016726256454
AIFM1	4.51659400935673	4.6481334283087	3.63168479644277	5.53265891393405	4.08956373880145	4.44915512804252	4.93723442420115	4.13654852299102	4.4055971874563	4.4395237096081	3.74274542398911	4.24341451928704	4.68990019425781	4.05952016104326	3.92799968829512	4.68520044107426	3.97630323791482	4.89310281505011	4.53351692603004	4.75085185185471	4.18414781769925	3.89423910167539	4.54693557514674	4.12634455588954	5.75245035508525	4.83649749703718	4.8206195579551	4.09966608232375	3.72905914202743
AIMP1	4.13581705552525	3.93454115378799	4.58688931353416	4.17730328317781	5.24017429271724	3.90589227541631	4.17766452219573	4.41685796155134	4.18420630695943	3.79537721089154	4.64779602861396	3.30838140265368	4.0635347599592	4.63858304999767	4.89454178538714	4.29892715262308	4.50176297538488	4.28543532568656	4.36743102019304	4.54190564230026	3.8501836860864	4.51410784941322	4.66946835462916	4.53504365810365	3.89061183128712	4.49892716234753	4.25541046184354	4.34003816341554	4.21653199762521
AIMP2	3.76528898702742	3.70714600329306	4.64757303853941	4.193248756542	3.75818049695433	4.22737618166582	3.81516093355303	4.39925227812559	4.00689858280583	4.08391340866914	4.69768671662898	3.90090825174515	4.36644680180483	4.2098431841083	4.69793002384715	3.63600357981189	4.62550795137431	4.01787423802059	4.16603010030313	4.48007881772718	4.1123765762694	4.33160327625061	4.80465901046144	4.32981402525991	4.89225378790249	4.56075985560237	4.30741224897935	4.39597480951486	4.4624115859205
AIP	3.71156725834458	3.87699770734677	4.19915309080806	4.0050776395476	4.45416248998666	4.12862533397546	4.0532070702764	4.67278285450783	3.90232663398146	4.22592739634222	6.39132867502124	4.02541206471764	3.56447201351641	4.5421144993191	5.57901740637582	4.77778666160413	3.12098718646991	3.95606341454536	3.47764587335322	4.13882093332144	4.3278328849952	5.45349801822235	5.18462114727703	4.45247070985127	3.51462675953765	4.57366212699836	4.73095001923215	4.98363311810336	4.16337006005876
AJUBA	3.64305562749495	4.52165428120393	4.67776183980454	4.24945880644755	4.80786177220466	4.65135869480954	4.11700265896505	5.03210967703221	4.91842207873993	5.48648983581028	3.47312768081522	4.91709642132587	3.97743630294593	3.93317191065794	4.30171696719887	3.3924717884004	4.40941765419056	4.28499967147851	4.63387011045579	4.50391404080498	4.29286798006941	5.01952473011384	3.6911403884321	3.77149785681088	3.03725692862443	3.7192575142661	4.18128047535851	4.46901789267211	6.25193603352858
AK1	3.54056174967548	5.32789419508812	5.28295835254045	3.92368723170038	5.60680848735141	4.57697681704446	4.80738608485683	4.56500441438379	3.64843563385283	3.21344302157731	5.60271877372895	3.52448517953795	3.79076248325275	4.64521805310213	4.94742442701435	6.11302410321163	2.18304489261927	4.05477388580226	4.33576073988754	4.28928356679289	3.88168410312712	5.65653439503621	4.53432357702799	5.02785148491792	3.52922381427065	4.53135994778429	4.59302978650114	3.78792478241369	5.67701743598613
AK2	4.66490708847252	5.05740222265255	4.56454226189884	4.41927095619707	4.6337927085955	3.73991663503211	4.85350988007256	4.19108730066242	4.56472823937571	4.52692154848085	3.32447709173502	4.43985030529219	3.68359269665642	5.08393877482698	3.81072195712481	4.86851523711029	4.46968210825256	5.10278221969806	4.38582004854286	4.17116197221444	4.17844798422468	4.2565629723262	4.57197786001706	4.0424319452062	3.74077833788821	4.60701919699167	3.96412774133151	3.90084199274837	3.00888370298506
